line,train_num,delay,trainowner
Hibiya,A0604S,0,TokyoMetro
Hibiya,A0511T,0,Tobu
Hibiya,A0509T,0,Tobu
Hibiya,B0707T,0,Tobu
Hibiya,B0605T,0,Tobu
Hibiya,B0636S,0,TokyoMetro
Hibiya,B0603T,0,Tobu
Hibiya,B0624S,0,TokyoMetro
Hibiya,B0602S,0,TokyoMetro
Hibiya,B0601T,0,Tobu
Hanzomon,A0675S,0,TokyoMetro
Hanzomon,A0617K,0,Tokyu
Hanzomon,A0720K,0,Tokyu
Hanzomon,A0606K,0,Tokyu
Hanzomon,A0673S,0,TokyoMetro
Hanzomon,A0619K,0,Tokyu
Hanzomon,B0765S,0,TokyoMetro
Hanzomon,B0667S,0,TokyoMetro
Hanzomon,B0715K,0,Tokyu
Hanzomon,B0711K,0,Tokyu
Hanzomon,B0666T,0,Tobu
Hanzomon,B0712K,0,Tokyu
Hanzomon,B0761S,0,TokyoMetro
Chiyoda,A0796S5,0,TokyoMetro
Chiyoda,A0749E,0,Odakyu
Chiyoda,A0713K,0,JR-East
Chiyoda,A0715S,0,TokyoMetro
Chiyoda,A0701S,0,TokyoMetro
Chiyoda,A0725K,0,JR-East
Chiyoda,A0711S,0,TokyoMetro
Chiyoda,A0623K,0,JR-East
Chiyoda,A0619S,0,TokyoMetro
Chiyoda,B0745E,0,Odakyu
Chiyoda,B0751E,0,Odakyu
Chiyoda,B0729S,0,TokyoMetro
Chiyoda,B0641E,0,Odakyu
Chiyoda,B0721K,0,JR-East
Chiyoda,B0727S,0,TokyoMetro
Chiyoda,B0713S,0,TokyoMetro
Chiyoda,B0719K,0,JR-East
Marunouchi,A0829,0,TokyoMetro
Marunouchi,A0811,0,TokyoMetro
Marunouchi,A0715,0,TokyoMetro
Marunouchi,A0723,0,TokyoMetro
Marunouchi,A0713,0,TokyoMetro
Marunouchi,A0731,0,TokyoMetro
Marunouchi,A0747,0,TokyoMetro
Marunouchi,A0727,0,TokyoMetro
Marunouchi,A0709,0,TokyoMetro
Marunouchi,A0745,0,TokyoMetro
Marunouchi,A08341,0,TokyoMetro
Marunouchi,A0703,0,TokyoMetro
Marunouchi,A0705,0,TokyoMetro
Marunouchi,A07363,0,TokyoMetro
Marunouchi,B08381,0,TokyoMetro
Marunouchi,B07323,0,TokyoMetro
Marunouchi,B0843,0,TokyoMetro
Marunouchi,B0707,0,TokyoMetro
Marunouchi,B0701,0,TokyoMetro
Marunouchi,B0735,0,TokyoMetro
Marunouchi,B0751,0,TokyoMetro
Marunouchi,B0741,0,TokyoMetro
Marunouchi,B0749,0,TokyoMetro
Marunouchi,B0739,0,TokyoMetro
Marunouchi,B0737,0,TokyoMetro
Marunouchi,B0755,0,TokyoMetro
Marunouchi,B0725,0,TokyoMetro
Marunouchi,B0733,0,TokyoMetro
Marunouchi,B0717,0,TokyoMetro
Fukutoshin,A0703K,0,Tokyu
Fukutoshin,A0715T,0,Tobu
Fukutoshin,A0773S,0,TokyoMetro
Fukutoshin,A0713K,0,Tokyu
Fukutoshin,A0710S,0,TokyoMetro
Fukutoshin,A0714K,0,Tokyu
Fukutoshin,A0611T,0,Tobu
Fukutoshin,A0701K,0,Tokyu
Fukutoshin,B0707S,0,TokyoMetro
Fukutoshin,B0606S,0,TokyoMetro
Fukutoshin,B0754K,0,Tokyu
Fukutoshin,B0706K,0,Tokyu
Fukutoshin,B0618K,0,Tokyu
Fukutoshin,B0711S,0,TokyoMetro
Fukutoshin,B0706M,0,Seibu
Fukutoshin,B0605S,0,TokyoMetro
Namboku,A0738S,0,TokyoMetro
Namboku,A0703K,0,Tokyu
Namboku,A0744S,0,TokyoMetro
Namboku,A0730S,0,TokyoMetro
Namboku,A0708K,0,Tokyu
Namboku,A0784M,0,SaitamaRailway
Namboku,A0750S,0,TokyoMetro
Namboku,A0736S,0,TokyoMetro
Namboku,B0786M,0,SaitamaRailway
Namboku,B0790M,0,SaitamaRailway
Namboku,B0734S,0,TokyoMetro
Namboku,B0702K,0,Tokyu
Namboku,B0754S,0,TokyoMetro
Namboku,B0746S,0,TokyoMetro
Namboku,B0752S,0,TokyoMetro
Namboku,B0706K,0,Tokyu
Namboku,B0759T,0,Toei
Tozai,A0815S,0,TokyoMetro
Tozai,A0741S,0,TokyoMetro
Tozai,A0763S,0,TokyoMetro
Tozai,A0717S,0,TokyoMetro
Tozai,A0713S,0,TokyoMetro
Tozai,A0703K,0,JR-East
Tozai,A0751S,0,TokyoMetro
Tozai,A0707K,0,JR-East
Tozai,A0760T,0,ToyoRapidRailway
Tozai,A0711K,0,JR-East
Tozai,A0755S,0,TokyoMetro
Tozai,B0845S,0,TokyoMetro
Tozai,B0743S,0,TokyoMetro
Tozai,B0759S,0,TokyoMetro
Tozai,B0758T,0,ToyoRapidRailway
Tozai,B0739S,0,TokyoMetro
Tozai,B0750T,0,ToyoRapidRailway
Tozai,B0721S,0,TokyoMetro
Tozai,B0733S,0,TokyoMetro
Tozai,B0754T,0,ToyoRapidRailway
Tozai,B0757S,0,TokyoMetro
Tozai,B0762T,0,ToyoRapidRailway
Tozai,B0623S,0,TokyoMetro
Tozai,B0729S,0,TokyoMetro
Yurakucho,A0829S,0,TokyoMetro
Yurakucho,A0739S,0,TokyoMetro
Yurakucho,A0735S,0,TokyoMetro
Yurakucho,A0716M,0,Seibu
Yurakucho,A0725S,0,TokyoMetro
Yurakucho,A0704M,0,Seibu
Yurakucho,A0757S,0,TokyoMetro
Yurakucho,A0669S,0,TokyoMetro
Yurakucho,A0628M,0,Seibu
Yurakucho,B0821S,0,TokyoMetro
Yurakucho,B0743S,0,TokyoMetro
Yurakucho,B0707T,0,Tobu
Yurakucho,B0733S,0,TokyoMetro
Yurakucho,B0724M,0,Seibu
Yurakucho,B0755S,0,TokyoMetro
Yurakucho,B0722M,0,Seibu
Yurakucho,B0703T,0,Tobu
Yurakucho,B0765S,0,TokyoMetro
Yurakucho,B0763S,0,TokyoMetro
Yurakucho,B0720M,0,Seibu
Ginza,A0835,0,TokyoMetro
Ginza,A0733,0,TokyoMetro
Ginza,A0717,0,TokyoMetro
Ginza,A0711,0,TokyoMetro
Ginza,A0749,0,TokyoMetro
Ginza,A0713,0,TokyoMetro
Ginza,A0701,0,TokyoMetro
Ginza,A0747,0,TokyoMetro
Ginza,B0845,0,TokyoMetro
Ginza,B0737,0,TokyoMetro
Ginza,B0703,0,TokyoMetro
Ginza,B0743,0,TokyoMetro
Ginza,B0715,0,TokyoMetro
Ginza,B0741,0,TokyoMetro
Ginza,B0731,0,TokyoMetro
Hibiya,A0640S,0,TokyoMetro
Hibiya,A0714S,0,TokyoMetro
Hibiya,A0727T,0,Tobu
Hibiya,A0725T,0,Tobu
Hibiya,A0703T,0,Tobu
Hibiya,A0623T,0,Tobu
Hibiya,A0622S,0,TokyoMetro
Hibiya,A0628S,0,TokyoMetro
Hibiya,A0621T,0,Tobu
Hibiya,B0806S,0,TokyoMetro
Hibiya,B0719T,0,Tobu
Hibiya,B0734S,0,TokyoMetro
Hibiya,B0717T,0,Tobu
Hibiya,B0715T,0,Tobu
Hibiya,B0712S,0,TokyoMetro
Hibiya,B0710S,0,TokyoMetro
Hibiya,B0713T,0,Tobu
Hibiya,B0704S,0,TokyoMetro
Hibiya,B0711T,0,Tobu
Hanzomon,A0756T,0,Tobu
Hanzomon,A0769S,0,TokyoMetro
Hanzomon,A0810K,0,Tokyu
Hanzomon,A0753S,0,TokyoMetro
Hanzomon,A0752T,420,Tobu
Hanzomon,A0777S,300,TokyoMetro
Hanzomon,A0722K,300,Tokyu
Hanzomon,A0718K,0,Tokyu
Hanzomon,B0704K,0,Tokyu
Hanzomon,B0809K,0,Tokyu
Hanzomon,B0850T,0,Tobu
Hanzomon,B0770T,0,Tobu
Hanzomon,B0817K,0,Tokyu
Hanzomon,B0703K,0,Tokyu
Hanzomon,B0806K,0,Tokyu
Hanzomon,B0702K,0,Tokyu
Chiyoda,A0896S4,0,TokyoMetro
Chiyoda,A0831S,0,TokyoMetro
Chiyoda,A0829K,0,JR-East
Chiyoda,A0851E,0,Odakyu
Chiyoda,A0803K,0,JR-East
Chiyoda,A0827K,0,JR-East
Chiyoda,A0705K,0,JR-East
Chiyoda,A0701K,0,JR-East
Chiyoda,A0723S,0,TokyoMetro
Chiyoda,B0733S,0,TokyoMetro
Chiyoda,B0813K,0,JR-East
Chiyoda,B0801S,0,TokyoMetro
Chiyoda,B0811S,0,TokyoMetro
Chiyoda,B0711K,0,JR-East
Chiyoda,B0825K,0,JR-East
Chiyoda,B0743E,0,Odakyu
Chiyoda,B0823K,0,JR-East
Chiyoda,B0819S,0,TokyoMetro
Marunouchi,A0807,0,TokyoMetro
Marunouchi,A0801,0,TokyoMetro
Marunouchi,A0835,0,TokyoMetro
Marunouchi,A0851,0,TokyoMetro
Marunouchi,A0841,0,TokyoMetro
Marunouchi,A0849,0,TokyoMetro
Marunouchi,A0839,0,TokyoMetro
Marunouchi,A0837,0,TokyoMetro
Marunouchi,A0855,0,TokyoMetro
Marunouchi,A0825,0,TokyoMetro
Marunouchi,A0833,0,TokyoMetro
Marunouchi,A08323,0,TokyoMetro
Marunouchi,A0817,0,TokyoMetro
Marunouchi,A0811,0,TokyoMetro
Marunouchi,A08343,0,TokyoMetro
Marunouchi,B08363,0,TokyoMetro
Marunouchi,B08383,0,TokyoMetro
Marunouchi,B0815,0,TokyoMetro
Marunouchi,B0823,0,TokyoMetro
Marunouchi,B0813,0,TokyoMetro
Marunouchi,B0831,0,TokyoMetro
Marunouchi,B0847,0,TokyoMetro
Marunouchi,B0829,0,TokyoMetro
Marunouchi,B0827,0,TokyoMetro
Marunouchi,B0809,0,TokyoMetro
Marunouchi,B0845,0,TokyoMetro
Marunouchi,B0803,0,TokyoMetro
Marunouchi,B0805,0,TokyoMetro
Marunouchi,B0857,0,TokyoMetro
Marunouchi,B0843,0,TokyoMetro
Fukutoshin,A0771S,0,TokyoMetro
Fukutoshin,A0806K,0,Tokyu
Fukutoshin,A0818K,0,Tokyu
Fukutoshin,A0827K,0,Tokyu
Fukutoshin,A0805S,0,TokyoMetro
Fukutoshin,A0757K,0,Tokyu
Fukutoshin,B0826M,0,Seibu
Fukutoshin,B0715K,0,Tokyu
Fukutoshin,B0708K,0,Tokyu
Fukutoshin,B0809T,0,Tobu
Fukutoshin,B0717K,0,Tokyu
Fukutoshin,B0705T,0,Tobu
Fukutoshin,B0716K,0,Tokyu
Namboku,A0801K,0,Tokyu
Namboku,A0860S,0,TokyoMetro
Namboku,A0892M,0,SaitamaRailway
Namboku,A0886M,0,SaitamaRailway
Namboku,A0840S,0,TokyoMetro
Namboku,A0834S,0,TokyoMetro
Namboku,A0710K2,0,Tokyu
Namboku,A0712K,0,Tokyu
Namboku,B0808K,0,Tokyu
Namboku,B0832S,0,TokyoMetro
Namboku,B0882M,0,SaitamaRailway
Namboku,B0836S,0,TokyoMetro
Namboku,B0880M,0,SaitamaRailway
Namboku,B0842S,0,TokyoMetro
Namboku,B0794M,0,SaitamaRailway
Namboku,B0867T,0,Toei
Tozai,A0858T,0,ToyoRapidRailway
Tozai,A0857S,0,TokyoMetro
Tozai,A0859S,0,TokyoMetro
Tozai,A0850T,0,ToyoRapidRailway
Tozai,A0829S,0,TokyoMetro
Tozai,A0821S,0,TokyoMetro
Tozai,A0854T,0,ToyoRapidRailway
Tozai,A0827S,0,TokyoMetro
Tozai,A0862T,0,ToyoRapidRailway
Tozai,A0725S,0,TokyoMetro
Tozai,A0815S,0,TokyoMetro
Tozai,B0841S,0,TokyoMetro
Tozai,B0849S,0,TokyoMetro
Tozai,B0864T,0,ToyoRapidRailway
Tozai,B0817S,0,TokyoMetro
Tozai,B0803K,0,JR-East
Tozai,B0856T,0,ToyoRapidRailway
Tozai,B0853S,0,TokyoMetro
Tozai,B0847S,0,TokyoMetro
Tozai,B0737S,0,TokyoMetro
Tozai,B0811K,0,JR-East
Tozai,B0731S,0,TokyoMetro
Tozai,B0807K,0,JR-East
Tozai,B0719S,0,TokyoMetro
Tozai,B0845S,0,TokyoMetro
Yurakucho,A0824M,0,Seibu
Yurakucho,A0822M,0,Seibu
Yurakucho,A0837S,0,TokyoMetro
Yurakucho,A0865S,0,TokyoMetro
Yurakucho,A0861S,0,TokyoMetro
Yurakucho,A0723S,0,TokyoMetro
Yurakucho,A0820M,0,Seibu
Yurakucho,A0713T,0,Tobu
Yurakucho,A0829S,0,TokyoMetro
Yurakucho,B0839S,0,TokyoMetro
Yurakucho,B0835S,0,TokyoMetro
Yurakucho,B0816M,0,Seibu
Yurakucho,B0825S,0,TokyoMetro
Yurakucho,B0804M,0,Seibu
Yurakucho,B0857S,0,TokyoMetro
Yurakucho,B0869S,0,TokyoMetro
Yurakucho,B0828M,0,Seibu
Yurakucho,B0853S,0,TokyoMetro
Yurakucho,B0821S,0,TokyoMetro
Ginza,A0851,0,TokyoMetro
Ginza,A0801,0,TokyoMetro
Ginza,A0847,0,TokyoMetro
Ginza,A0807,0,TokyoMetro
Ginza,A0845,0,TokyoMetro
Ginza,A0837,0,TokyoMetro
Ginza,A0803,0,TokyoMetro
Ginza,A0843,0,TokyoMetro
Ginza,A0815,0,TokyoMetro
Ginza,B0831,0,TokyoMetro
Ginza,B0819,0,TokyoMetro
Ginza,B0835,0,TokyoMetro
Ginza,B0833,0,TokyoMetro
Ginza,B0817,0,TokyoMetro
Ginza,B0811,0,TokyoMetro
Ginza,B0849,0,TokyoMetro
Ginza,B0813,0,TokyoMetro
Hibiya,A0732S,0,TokyoMetro
Hibiya,A0834S,0,TokyoMetro
Hibiya,A0802S,0,TokyoMetro
Hibiya,A0801T,0,Tobu
Hibiya,A0738S,0,TokyoMetro
Hibiya,A0810S,0,TokyoMetro
Hibiya,A0708S,0,TokyoMetro
Hibiya,A0730S,0,TokyoMetro
Hibiya,A0811T,0,Tobu
Hibiya,B0840S,0,TokyoMetro
Hibiya,B0814S,0,TokyoMetro
Hibiya,B0827T,0,Tobu
Hibiya,B0825T,0,Tobu
Hibiya,B0803T,0,Tobu
Hibiya,B0823T,0,Tobu
Hibiya,B0822S,0,TokyoMetro
Hibiya,B0828S,0,TokyoMetro
Hibiya,B0821T,0,Tobu
Hanzomon,A0782T,0,Tobu
Hanzomon,A0833K,0,Tokyu
Hanzomon,A0756T,0,Tobu
Hanzomon,A0769S,0,TokyoMetro
Hanzomon,A0810K,0,Tokyu
Hanzomon,A0753S,0,TokyoMetro
Hanzomon,A0752T,420,Tobu
Hanzomon,A0777S,300,TokyoMetro
Hanzomon,A0722K,0,Tokyu
Hanzomon,B0818K,0,Tokyu
Hanzomon,B0704K,0,Tokyu
Hanzomon,B0809K,0,Tokyu
Hanzomon,B0850T,0,Tobu
Hanzomon,B0770T,0,Tobu
Hanzomon,B0817K,0,Tokyu
Hanzomon,B0703K,0,Tokyu
Hanzomon,B0806K,0,Tokyu
Chiyoda,A0815K,0,JR-East
Chiyoda,A0831S,0,TokyoMetro
Chiyoda,A0829K,0,JR-East
Chiyoda,A0851E,0,Odakyu
Chiyoda,A0803K,0,JR-East
Chiyoda,A0827K,0,JR-East
Chiyoda,A0705K,0,JR-East
Chiyoda,A0701K,0,JR-East
Chiyoda,B0821S,0,TokyoMetro
Chiyoda,B0733S,0,TokyoMetro
Chiyoda,B0813K,0,JR-East
Chiyoda,B0801S,0,TokyoMetro
Chiyoda,B0811S,0,TokyoMetro
Chiyoda,B0711K,0,JR-East
Chiyoda,B0825K,0,JR-East
Chiyoda,B0743E,0,Odakyu
Chiyoda,B0823K,0,JR-East
Chiyoda,B0996S1,0,TokyoMetro
Marunouchi,A0957,0,TokyoMetro
Marunouchi,A0843,0,TokyoMetro
Marunouchi,A0807,0,TokyoMetro
Marunouchi,A0801,0,TokyoMetro
Marunouchi,A0835,0,TokyoMetro
Marunouchi,A0851,0,TokyoMetro
Marunouchi,A0841,0,TokyoMetro
Marunouchi,A0849,0,TokyoMetro
Marunouchi,A0839,0,TokyoMetro
Marunouchi,A0837,0,TokyoMetro
Marunouchi,A0855,0,TokyoMetro
Marunouchi,A08363,0,TokyoMetro
Marunouchi,A0825,0,TokyoMetro
Marunouchi,A0833,0,TokyoMetro
Marunouchi,A08383,0,TokyoMetro
Marunouchi,B09321,0,TokyoMetro
Marunouchi,B08343,0,TokyoMetro
Marunouchi,B0811,0,TokyoMetro
Marunouchi,B0917,0,TokyoMetro
Marunouchi,B0815,0,TokyoMetro
Marunouchi,B0823,0,TokyoMetro
Marunouchi,B0813,0,TokyoMetro
Marunouchi,B0831,0,TokyoMetro
Marunouchi,B0847,0,TokyoMetro
Marunouchi,B0829,0,TokyoMetro
Marunouchi,B0827,0,TokyoMetro
Marunouchi,B0809,0,TokyoMetro
Marunouchi,B0845,0,TokyoMetro
Marunouchi,B0803,0,TokyoMetro
Marunouchi,B0805,0,TokyoMetro
Fukutoshin,A0807K,0,Tokyu
Fukutoshin,A0852K,0,Tokyu
Fukutoshin,A0771S,0,TokyoMetro
Fukutoshin,A0806K,0,Tokyu
Fukutoshin,A0851K,0,Tokyu
Fukutoshin,A0818K,0,Tokyu
Fukutoshin,A0827K,0,Tokyu
Fukutoshin,A0805S,0,TokyoMetro
Fukutoshin,B0819K,0,Tokyu
Fukutoshin,B0814M,0,Seibu
Fukutoshin,B0826M,0,Seibu
Fukutoshin,B0715K,0,Tokyu
Fukutoshin,B0708K,0,Tokyu
Fukutoshin,B0809T,0,Tobu
Fukutoshin,B0717K,0,Tokyu
Fukutoshin,B0705T,0,Tobu
Namboku,A0859T,0,Toei
Namboku,A0804K,0,Tokyu
Namboku,A0862S,0,TokyoMetro
Namboku,A0860S,0,TokyoMetro
Namboku,A0892M,0,SaitamaRailway
Namboku,A0886M,0,SaitamaRailway
Namboku,A0840S,0,TokyoMetro
Namboku,A0834S,0,TokyoMetro
Namboku,A0710K2,0,Tokyu
Namboku,B0850S,0,TokyoMetro
Namboku,B0808K,0,Tokyu
Namboku,B0832S,0,TokyoMetro
Namboku,B0882M,0,SaitamaRailway
Namboku,B0836S,0,TokyoMetro
Namboku,B0880M,0,SaitamaRailway
Namboku,B0842S,0,TokyoMetro
Namboku,B0849T,0,Toei
Tozai,A0945S,0,TokyoMetro
Tozai,A0833S,0,TokyoMetro
Tozai,A0858T,0,ToyoRapidRailway
Tozai,A0857S,0,TokyoMetro
Tozai,A0859S,0,TokyoMetro
Tozai,A0850T,0,ToyoRapidRailway
Tozai,A0829S,0,TokyoMetro
Tozai,A0821S,0,TokyoMetro
Tozai,A0854T,0,ToyoRapidRailway
Tozai,A0827S,0,TokyoMetro
Tozai,A0862T,0,ToyoRapidRailway
Tozai,A0725S,0,TokyoMetro
Tozai,B0849S,0,TokyoMetro
Tozai,B0841S,0,TokyoMetro
Tozai,B0855S,0,TokyoMetro
Tozai,B0864T,0,ToyoRapidRailway
Tozai,B0817S,0,TokyoMetro
Tozai,B0803K,0,JR-East
Tozai,B0856T,0,ToyoRapidRailway
Tozai,B0853S,0,TokyoMetro
Tozai,B0847S,0,TokyoMetro
Tozai,B0737S,0,TokyoMetro
Tozai,B0811K,0,JR-East
Tozai,B0731S,0,TokyoMetro
Tozai,B0807K,0,JR-East
Tozai,B0719S,0,TokyoMetro
